5,0.031358885
10,0.034843206
15,0.03728223
20,0.038327526
25,0.040069686
30,0.041811847
35,0.043554007
40,0.045296167
45,0.047038328
50,0.048780488
55,0.048780488
60,0.050522648
65,0.052264808
70,0.054006969
75,0.055749129
80,0.057839721
85,0.059233449
