10,0.03187251
20,0.033864542
30,0.034661355
40,0.035856574
50,0.035856574
60,0.035856574
70,0.035856574
80,0.037848606
90,0.039840637
100,0.039840637
110,0.041832669
120,0.041832669
130,0.043824701
140,0.045816733
150,0.045816733
160,0.047808765
170,0.049003984
180,0.049800797
190,0.051792829
200,0.051792829
210,0.051792829
220,0.052988048
230,0.053784861
240,0.053784861
250,0.055776892
260,0.059760956
270,0.061752988
